"scientificName","decimalLongitude","decimalLatitude"
"Acanthastrea hemprichii",52.325,12.1917
"Acanthastrea hemprichii",145.4707,-16.0874
"Acanthastrea hemprichii",149.0547,-20.2927
"Acanthastrea hemprichii",145.5447,-15.7263
"Acanthastrea hemprichii",148.9748,-20.1755
"Acanthastrea hemprichii",146.0149,-17.1584
"Acanthastrea hemprichii",148.3603,-19.9878
"Acanthastrea hemprichii",148.481,-20.0657
"Acanthastrea hemprichii",146.0147,-17.1537
"Acanthastrea hemprichii",40.6851,-11.015
"Acanthastrea hemprichii",146.0916,-17.2195
"Acanthastrea hemprichii",148.8122,-20.2534
"Acanthastrea hemprichii",148.6528,-20.1107
"Acanthastrea hemprichii",146.1673,-17.6672
"Acanthastrea hemprichii",145.6895,-16.727
"Acanthastrea hemprichii",55.4,-21.1
"Acanthastrea hemprichii",148.9057,-20.1455
"Acanthastrea hemprichii",145.3933,-14.7053
"Acanthastrea hemprichii",145.4313,-15.6382
"Acanthastrea hemprichii",48.25,-13.3333
"Acanthastrea hemprichii",146.0723,-17.2117
"Acanthastrea hemprichii",46.28,-9.4
"Acanthastrea hemprichii",145.5607,-16.3925
"Acanthastrea hemprichii",150.9017,-23.0852
"Acanthastrea hemprichii",145.2568,-14.6505
"Acanthastrea hemprichii",150.8785,-23.2416
"Acanthastrea hemprichii",149.0432,-20.3083
"Acanthastrea hemprichii",145.47,-15.736
"Acanthastrea hemprichii",145.8407,-16.0863
"Acanthastrea hemprichii",39.73,-4.02
"Acanthastrea hemprichii",146.8488,-19.1713
"Acanthastrea hemprichii",145.5598,-16.3833
"Acanthastrea hemprichii",145.4622,-15.7433
"Acanthastrea hemprichii",52.14,12.4383
"Acanthastrea hemprichii",150.8745,-23.2388
"Acanthastrea hemprichii",145.1848,-14.7313
"Acanthastrea hemprichii",53.33,-5.41
"Acanthastrea hemprichii",145.7215,-15.6587
"Acanthastrea hemprichii",145.6718,-16.2715
"Acanthastrea hemprichii",146.4324,-18.8115
"Acanthastrea hemprichii",145.4969,-16.2924
"Acanthastrea hemprichii",153.375,-27.5
"Acanthastrea hemprichii",146.1591,-17.7745
"Acanthastrea hemprichii",146.0738,-17.2067
"Acanthastrea minuta",119.2717,-5.0333
"Acanthastrea minuta",119.17,-4.8
"Acanthastrea minuta",133.9267,-3.815
"Acanthastrea pachysepta",151.8,-21.8333
"Acanthastrea pachysepta",148.8122,-20.2534
"Acanthastrea pachysepta",148.8489,-20.4251
"Acanthastrea pachysepta",148.5139,-20.0811
"Acanthastrea pachysepta",148.5083,-20.0782
"Acanthastrea pachysepta",148.7113,-20.1057
"Acanthastrea pachysepta",130.9467,-0.83
"Acanthastrea pachysepta",149.3908,-20.9118
"Acanthastrea pachysepta",145.466,-14.6935
"Acanthastrea pachysepta",158.44,-19.09
"Acanthastrea pachysepta",150.9017,-23.0852
"Acanthastrea pachysepta",148.4972,-20.0802
"Acanthastrea pachysepta",40.45,-10.27
"Acanthastrea pachysepta",145.446,-14.6639
"Acanthastrea pachysepta",148.9322,-20.3253
"Acanthastrea pachysepta",146.091,-17.2199
"Acanthastrea pachysepta",146.5,-18.6
"Acanthastrea pachysepta",148.8884,-20.378
"Acanthastrea pachysepta",104.155,2.825
"Acanthastrea pachysepta",149.0547,-20.2927
"Acanthastrea pachysepta",145.3265,-15.5003
"Acanthastrea pachysepta",148.8864,-20.3754
"Acanthastrea pachysepta",143.43,-9.75
"Acanthastrea pachysepta",149.071,-20.1548
"Acanthastrea pachysepta",146.43,-18.8116
"Acanthastrea pachysepta",52.0712,12.2247
"Acanthastrea pachysepta",148.5138,-20.0811
"Acanthastrea pachysepta",148.481,-20.0657
"Acanthastrea pachysepta",145.5485,-15.726
"Acanthastrea pachysepta",146.5167,-18.6833
"Acanthastrea pachysepta",149.0255,-20.1672
"Acanthastrea pachysepta",145.471,-14.6587
"Acanthastrea pachysepta",151.8,-21.83
"Acanthastrea pachysepta",145.45,-14.647
"Acanthastrea pachysepta",148.6528,-20.1107
"Acanthastrea pachysepta",145.6365,-16.1143
"Acanthastrea pachysepta",145.617,-14.571
"Acanthastrea pachysepta",146.1958,-17.0607
"Acanthastrea pachysepta",145.478,-14.6713
"Acanthastrea pachysepta",152.416,-21.5
"Acanthastrea pachysepta",146.4301,-18.8116
"Acanthastrea pachysepta",145.6868,-16.1763
"Acanthastrea pachysepta",145.4327,-15.6415
"Acanthastrea pachysepta",146.48,-18.567
"Acanthastrea pachysepta",145.678,-14.93
"Acanthastrea pachysepta",145.467,-14.6889
"Acanthastrea pachysepta",150.9054,-23.0865
"Acanthastrea pachysepta",149.3885,-20.9112
"Acanthastrea pachysepta",148.8873,-20.1657
"Acanthastrea pachysepta",146.596,-18.693
"Acanthastrea pachysepta",145.4969,-16.2924
"Acanthastrea pachysepta",148.554,-19.9957
"Acanthastrea pachysepta",150.66,-20.97
"Acanthastrea pachysepta",145.4,-14.7
"Acanthastrea pachysepta",146.5,-18.67
"Acanthastrea pachysepta",146.0723,-17.2117
"Acanthastrea pachysepta",149.4236,-20.9259
"Acanthastrea pachysepta",149.432,-20.9034
"Acanthastrea pachysepta",148.6578,-20.1085
"Acanthastrea pachysepta",71.5,-6.2
"Acanthastrea pachysepta",145.331,-15.5052
"Acanthastrea pachysepta",146.5667,-18.7167
"Acanthastrea pachysepta",40.6851,-11.015
"Acanthastrea pachysepta",149.4431,-20.9037
"Acanthastrea pachysepta",149.4168,-20.9106
"Acanthastrea pachysepta",148.922,-20.07
"Acanthastrea pachysepta",146.163,-17.9611
"Acanthastrea pachysepta",149.1057,-20.266
"Acanthastrea pachysepta",145.462,-14.6504
"Acanthastrea pachysepta",148.7983,-20.3009
"Acanthastrea pachysepta",53.33,-5.41
"Acanthastrea pachysepta",148.7983,-20.3008
"Acanthastrea pachysepta",148.6278,-20.0212
"Acanthastrea pachysepta",145.462,-14.65
"Acanthastrea pachysepta",145.4303,-15.6352
"Acanthastrea pachysepta",149.0432,-20.3083
"Acanthastrea pachysepta",145.4003,-15.7138
"Acanthastrea pachysepta",145.5447,-15.7263
"Acanthastrea pachysepta",145.8407,-16.0863
"Acanthastrea pachysepta",46.28,-9.4
"Acanthastrea pachysepta",149.0097,-20.1723
"Acanthastrea pachysepta",149.432,-20.9035
"Acanthastrea pachysepta",51.5,-10.2
"Acanthastrea pachysepta",143.4167,-9.7167
"Acanthastrea pachysepta",146.1458,-17.9261
"Acanthastrea pachysepta",145.472,-14.68
"Acanthastrea pachysepta",152.42,-21.5
"Acanthastrea pachysepta",145.6432,-16.1093
"Acanthastrea pachysepta",150.67,-20.97
"Acanthastrea pachysepta",55.4,-21.1
"Acanthastrea pachysepta",149.4213,-20.9274
"Acanthastrea pachysepta",149.4213,-20.9273
"Acanthastrea pachysepta",148.9748,-20.1755
"Acanthastrea pachysepta",148.8032,-20.3017
"Acanthastrea pachysepta",148.606,-20.133
"Acanthastrea pachysepta",152.4167,-21.5
"Acanthastrea pachysepta",146.5,-18.6667
"Acanthastrea pachysepta",149.0403,-20.2357
"Acanthastrea pachysepta",145.6895,-16.727
"Acanthastrea pachysepta",149.0352,-20.157
"Acanthastrea pachysepta",152.766,-21.116
"Acanthastrea pachysepta",145.55,-14.7
"Acanthastrea pachysepta",145.4458,-15.643
"Acanthastrea pachysepta",146.1591,-17.7745
"Acanthastrea pachysepta",148.92,-20.12
"Acanthastrea pachysepta",149.4167,-20.9105
"Acanthastrea pachysepta",146.1887,-17.0567
"Acanthastrea pachysepta",146.483,-18.6
"Acanthastrea pachysepta",146.3845,-17.7137
"Acanthastrea pachysepta",40.92,-2.36
"Acanthastrea pachysepta",146.8622,-19.1569
"Acanthastrea pachysepta",150.0833,-20.9667
"Acanthastrea pachysepta",145.45,-14.6667
"Acanthastrea pachysepta",152.42,-21.73
"Acanthastrea pachysepta",145.7622,-16.1272
"Acanthastrea pachysepta",146.013,-17.1636
"Acanthastrea pachysepta",149.4174,-20.9074
"Acanthastrea pachysepta",145.454,-14.6454
"Acanthastrea pachysepta",145.55,-14.6
"Acanthastrea pachysepta",143.415,-9.745
"Acanthastrea pachysepta",148.8506,-20.4276
"Acanthastrea pachysepta",145.466,-14.666
"Acanthastrea pachysepta",148.8127,-20.2522
"Acanthastrea pachysepta",150.6667,-20.9667
"Acanthastrea pachysepta",43.4927,-11.9432
"Acanthastrea pachysepta",148.4878,-20.0773
"Acanthastrea pachysepta",145.4313,-15.6382
"Acanthastrea pachysepta",145.9717,-16.7683
"Acanthastrea pachysepta",145.702,-14.925
"Acanthastrea pachysepta",146.4833,-18.6
"Acanthastrea pachysepta",149.0745,-20.1613
"Acanthastrea pachysepta",145.45,-15.75
"Acanthastrea pachysepta",39.75,-8.1
"Acanthastrea pachysepta",39.73,-4.02
"Acanthastrea pachysepta",146.5,-18.58
"Acanthastrea pachysepta",150.072,-20.943
"Acanthastrea pachysepta",145.468,-14.688
"Acanthastrea pachysepta",145.9748,-16.6122
"Acanthastrea pachysepta",151.963,-23.47
"Acanthastrea pachysepta",152.4167,-21.7333
"Acanthastrea pachysepta",145.9965,-16.7572
"Acanthastrea pachysepta",146.6,-18.68
"Acanthastrea pachysepta",149.019,-20.2402
"Acanthastrea pachysepta",148.9167,-20.0333
"Acanthastrea pachysepta",151.8,-21.833
"Acanthastrea pachysepta",148.515,-20.0795
"Acanthastrea pachysepta",146.3878,-17.7095
"Acanthastrea pachysepta",145.7333,-14.7667
"Acanthastrea pachysepta",148.6087,-20.102
"Acanthastrea pachysepta",145.459,-14.686
"Acanthastrea pachysepta",146.1438,-17.9573
"Acanthastrea pachysepta",39.6,-8.5
"Acanthastrea pachysepta",148.95,-20.0667
"Acanthastrea pachysepta",146.0735,-17.2083
"Acanthastrea pachysepta",148.9343,-20.338
"Acanthastrea pachysepta",148.5713,-20.0957
"Acanthastrea pachysepta",150.665,-20.966
"Acanthastrea pachysepta",145.473,-14.6801
"Acanthastrea pachysepta",146.4225,-17.7068
"Acanthastrea pachysepta",146.503,-18.657
"Acanthastrea pachysepta",146.68,-18.73
"Acanthastrea pachysepta",146.0916,-17.2195
"Acanthastrea pachysepta",47.25,-11.55
"Acanthastrea pachysepta",145.447,-14.6989
"Acanthastrea pachysepta",145.44,-14.6836
"Acanthastrea pachysepta",148.5138,-20.0813
"Acanthastrea pachysepta",145.97,-16.6073
"Acanthastrea pachysepta",146.513,-18.682
"Acanthastrea pachysepta",148.576,-20.1045
"Acanthastrea pachysepta",59.63,-16.61
"Acanthastrea pachysepta",45.12,-12.78
"Acanthastrea pachysepta",151.95,-23.45
"Acanthastrea pachysepta",145.461,-14.6999
"Acanthastrea pachysepta",150.08,-20.97
"Acanthastrea pachysepta",145.44,-14.6839
"Acanthastrea pachysepta",40.7055,-14.3762
"Acanthastrea pachysepta",49.07,-12.13
"Acanthastrea pachysepta",152.415,-21.737
"Acanthastrea pachysepta",149.3886,-20.9112
"Acanthastrea pachysepta",145.6948,-16.375
"Acanthastrea pachysepta",148.904,-20.147
"Acanthastrea pachysepta",146.489,-18.595
"Acanthastrea pachysepta",145.448,-14.6975
"Acanthastrea pachysepta",146.69,-18.73
"Acanthastrea pachysepta",146.6,-18.6833
"Acanthastrea pachysepta",41.4,-1.8
"Acanthastrea pachysepta",43.33,11.5
"Acanthastrea pachysepta",150.516,-21.013
"Acanthastrea rotundoflora",51.5,-10.2
"Acanthastrea rotundoflora",55.4,-21.1
"Acanthastrea rotundoflora",134.491,7.511
"Acanthastrea rotundoflora",43.33,11.5
"Acanthastrea rotundoflora",53.33,-5.41
"Acanthastrea rotundoflora",39.75,-8.1
"Acanthastrea rotundoflora",146.013,-17.1636
"Acanthastrea rotundoflora",49.07,-12.13
"Acanthastrea rotundoflora",40.7055,-14.3762
"Acanthastrea rotundoflora",41.4,-1.8
"Acanthastrea rotundoflora",39.73,-4.02
"Acanthastrea rotundoflora",40.45,-10.27
"Acanthastrea rotundoflora",45.12,-12.78
"Acanthastrea rotundoflora",46.28,-9.4
"Acanthastrea rotundoflora",47.25,-11.55
"Acanthastrea rotundoflora",59.63,-16.61
"Acanthastrea rotundoflora",43.4927,-11.9432
"Acanthastrea rotundoflora",40.92,-2.36
"Acanthastrea rotundoflora",71.5,-6.2
"Acanthastrea rotundoflora",40.6851,-11.015
"Acanthastrea rotundoflora",39.6,-8.5
"Acanthastrea subechinata",40.6851,-11.015
"Acanthastrea subechinata",145.467,-14.6889
"Acanthastrea subechinata",55.4,-21.1
"Acanthastrea subechinata",36.5803,25.5683
"Acanthastrea subechinata",41.4,-1.8
"Acanthastrea subechinata",53.33,-5.41
"Acanthastrea subechinata",71.5,-6.2
"Acanthastrea subechinata",43.33,11.5
"Acanthastrea subechinata",48.5447,-13.0397
"Acanthastrea subechinata",40.92,-2.36
"Acanthastrea subechinata",45.12,-12.78
"Acanthastrea subechinata",39.75,-8.1
"Acanthastrea subechinata",40.45,-10.27
"Acanthastrea subechinata",145.446,-14.6639
"Acanthastrea subechinata",39.6,-8.5
"Acanthastrea subechinata",59.63,-16.61
"Acanthastrea subechinata",48.5525,-13.0383
"Acanthastrea subechinata",40.7055,-14.3762
"Acanthastrea subechinata",46.28,-9.4
"Acanthastrea subechinata",47.25,-11.55
"Acanthastrea subechinata",145.462,-14.6504
"Acanthastrea subechinata",145.473,-14.6801
"Acanthastrea subechinata",145.447,-14.6989
"Acanthastrea subechinata",145.461,-14.6999
"Acanthastrea subechinata",39.73,-4.02
"Acanthastrea subechinata",49.07,-12.13
"Acanthastrea subechinata",51.5,-10.2
"Acanthastrea subechinata",43.4927,-11.9432
"Acropora abrolhosensis",124.73,1.62
"Acropora abrolhosensis",116.5333,-20.55
"Acropora abrolhosensis",123,-12
"Acropora abrolhosensis",151.77,7.42
"Acropora abrolhosensis",106.53,-5.58
"Acropora abrolhosensis",122.5,-0.5
"Acropora abrolhosensis",98.3667,7.6
"Acropora abrolhosensis",122.93,-0.47
"Acropora abrolhosensis",146.0058,-17.16
"Acropora abrolhosensis",114,-28.5
"Acropora abrolhosensis",97.65,7.4833
"Acropora abrolhosensis",145.02,-1.53
"Acropora abrolhosensis",126.13,0.95
"Acropora abrolhosensis",113.7828,-28.4669
"Acropora abrolhosensis",145.0167,-1.5333
"Acropora abrolhosensis",119.2833,-4.9667
"Acropora abrolhosensis",124.8,1.7667
"Acropora abrolhosensis",119.265,-17.35
"Acropora abrolhosensis",124.7333,1.6167
"Acropora abrolhosensis",119.3354,-17.2734
"Acropora abrolhosensis",124.8,1.77
"Acropora abrolhosensis",122.9667,-12.25
"Acropora abrolhosensis",127.4667,-5.5833
"Acropora abrolhosensis",127.48,1.65
"Acropora abrolhosensis",127.47,-5.58
"Acropora abrolhosensis",118.63,4.62
"Acropora abrolhosensis",104.155,2.825
"Acropora abrolhosensis",113.79,-28.635
"Acropora abrolhosensis",134.455,7.305
"Acropora abrolhosensis",147.0615,-15.3017
"Acropora abrolhosensis",121.75,-14.01
"Acropora abrolhosensis",113.77,-28.73
"Acropora abrolhosensis",129.9,-0.47
"Acropora abrolhosensis",150.2428,-19.6808
"Acropora abrolhosensis",129.92,-0.45
"Acropora abrolhosensis",150.95,-5.0435
"Acropora abrolhosensis",166.8833,11.2833
"Acropora abrolhosensis",116.5333,-20.475
"Acropora abrolhosensis",129.9167,-0.45
"Acropora abrolhosensis",117.85,15.12
"Acropora abrolhosensis",117.85,15.1167
"Acropora abrolhosensis",123.03,-12.28
"Acropora abrolhosensis",151.7667,7.4167
"Acropora abrolhosensis",119.2167,-5.0167
"Acropora abrolhosensis",158.1117,6.9308
"Acropora abrolhosensis",126.1333,0.95
"Acropora abrolhosensis",115.53,-20.4833
"Acropora abrolhosensis",127.4833,1.65
"Acropora abrolhosensis",119.2833,-5.1
"Acropora abrolhosensis",116.63,-20.53
"Acropora abrolhosensis",119.28,-5.1
"Acropora abrolhosensis",166.8833,11.25
"Acropora abrolhosensis",134.4542,7.3043
"Acropora abrolhosensis",158.3481,6.8889
"Acropora abrolhosensis",119.28,-4.97
"Acropora abrolhosensis",129.9,-0.4667
"Acropora abrolhosensis",121.7762,-14.0705
"Acropora abrolhosensis",113.8,-28.75
"Acropora abrolhosensis",158.3442,6.8894
"Acropora abrolhosensis",129.42,-0.08
"Acropora abrolhosensis",97.8367,9.42
"Acropora abrolhosensis",118.6333,4.6167
"Acropora abrolhosensis",158.25,7
"Acropora abrolhosensis",121.7667,-13.9833
"Acropora abrolhosensis",106.5333,-5.5833
"Acropora abrolhosensis",134.9833,-2.495
"Acropora abrolhosensis",119.22,-5.02
"Acropora abrolhosensis",113.7833,-28.75
"Acropora abrolhosensis",122.9333,-0.4667
"Acropora abrolhosensis",129.4167,-0.0833
"Acropora abrolhosensis",166.8,11.3167
"Acropora abrolhosensis",125.2333,1.4833
"Acropora abrolhosensis",119.2,-17.2
"Acropora abrotanoides",145.9448,-16.6517
"Acropora abrotanoides",159.083,-31.55
"Acropora abrotanoides",145.8045,-15.7137
"Acropora abrotanoides",-170.5641,-14.2855
"Acropora abrotanoides",113.75,-22
"Acropora abrotanoides",-170.5615,-14.2675
"Acropora abrotanoides",116.5333,-20.55
"Acropora abrotanoides",56,-21
"Acropora abrotanoides",-169.92,-19
"Acropora abrotanoides",159.07,-29.93
"Acropora abrotanoides",145.4167,-15.1333
"Acropora abrotanoides",130.02,-6.32
"Acropora abrotanoides",113.1658,-24.8088
"Acropora abrotanoides",148.33,-17.67
"Acropora abrotanoides",159.0817,-31.5267
"Acropora abrotanoides",149.98,-16.17
"Acropora abrotanoides",152.181,-23.627
"Acropora abrotanoides",148.7983,-20.3009
"Acropora abrotanoides",159.0517,-31.5183
"Acropora abrotanoides",146.5675,-17.575
"Acropora abrotanoides",113.8028,-22.3222
"Acropora abrotanoides",159.2,-29.5
"Acropora abrotanoides",127.52,-5.47
"Acropora abrotanoides",129.67,-4.55
"Acropora abrotanoides",143.47,-11.92
"Acropora abrotanoides",159.1017,-31.5567
"Acropora abrotanoides",158.32,-19.87
"Acropora abrotanoides",48.9894,-12.2397
"Acropora abrotanoides",150.92,-4.95
"Acropora abrotanoides",-158,-22.08
"Acropora abrotanoides",146.046,-16.5513
"Acropora abrotanoides",148.1167,-18.8333
"Acropora abrotanoides",162.8,11.6
"Acropora abrotanoides",48.5447,-13.0397
"Acropora abrotanoides",39.75,-8.1
"Acropora abrotanoides",143.95,-13.17
"Acropora abrotanoides",57.5,-20
"Acropora abrotanoides",166.1583,-22.3164
"Acropora abrotanoides",145.1784,14.1703
"Acropora abrotanoides",116.63,-20.53
"Acropora abrotanoides",145.8333,-16.4
"Acropora abrotanoides",-169.608,-14.1687
"Acropora abrotanoides",-170.6565,-14.3154
"Acropora abrotanoides",144.75,13.45
"Acropora abrotanoides",158.3458,6.8408
"Acropora abrotanoides",117.0608,-20.4319
"Acropora abrotanoides",-131.17,-24
"Acropora abrotanoides",51.5,-10.2
"Acropora abrotanoides",166.6021,19.3205
"Acropora abrotanoides",158.2897,7.0197
"Acropora abrotanoides",-159.83,-18.83
"Acropora abrotanoides",114.3235,4.8558
"Acropora abrotanoides",158.67,-19.33
"Acropora abrotanoides",146.73,-18.23
"Acropora abrotanoides",-162.4,5.8
"Acropora abrotanoides",126.42,1.33
"Acropora abrotanoides",113.9139,-22.0194
"Acropora abrotanoides",162.9003,5.3111
"Acropora abrotanoides",114.5,15.85
"Acropora abrotanoides",144.78,13.52
"Acropora abrotanoides",145.55,-0.89
"Acropora abrotanoides",145.2245,20.0354
"Acropora abrotanoides",143.9,-13.07
"Acropora abrotanoides",145.8008,-15.7177
"Acropora abrotanoides",80.1,6.1367
"Acropora abrotanoides",63.33,-19.75
"Acropora abrotanoides",113.7,-22.5166
"Acropora abrotanoides",152.4,-23.9
"Acropora abrotanoides",93,10
"Acropora abrotanoides",48.5775,-12.855
"Acropora abrotanoides",117.85,15.12
"Acropora abrotanoides",127.5,1.7
"Acropora abrotanoides",-171.97,-13.93
"Acropora abrotanoides",123.0921,-12.1842
"Acropora abrotanoides",145.7723,-16.118
"Acropora abrotanoides",163,5.33
"Acropora abrotanoides",149.0745,-20.1613
"Acropora abrotanoides",55.55,-4.73
"Acropora abrotanoides",147.38,-18.27
"Acropora abrotanoides",-170.6526,-14.2537
"Acropora abrotanoides",80.2467,6.005
"Acropora abrotanoides",145.331,-15.5052
"Acropora abrotanoides",40.92,-2.36
"Acropora abrotanoides",44.976,-12.6857
"Acropora abrotanoides",160.42,-12.68
"Acropora abrotanoides",171.7,7.08
"Acropora abrotanoides",146.7333,-18.2333
"Acropora abrotanoides",127.47,-5.58
"Acropora abrotanoides",39.6,-8.5
"Acropora abrotanoides",124.98,1.75
"Acropora abrotanoides",172.9,1.55
"Acropora abrotanoides",97.8517,9.44
"Acropora abrotanoides",-149.45,-17.63
"Acropora abrotanoides",125.38,2.32
"Acropora abrotanoides",-170.8,-14.33
"Acropora abrotanoides",158.2867,7.0283
"Acropora abrotanoides",124.38,-8.22
"Acropora abrotanoides",-144.3333,-27.4667
"Acropora abrotanoides",157.9936,6.7525
"Acropora abrotanoides",159.055,-31.52
"Acropora abrotanoides",162.25,11.8333
"Acropora abrotanoides",-176,0.8
"Acropora abrotanoides",159.0683,-31.51
"Acropora abrotanoides",153.486,-26.978
"Acropora abrotanoides",143.98,-10.77
"Acropora abrotanoides",145.4678,-15.7387
"Acropora abrotanoides",125.4,2.82
"Acropora abrotanoides",127.42,26.2
"Acropora abrotanoides",45.019,-12.6334
