"scientificName","decimalLongitude","decimalLatitude","depth","symbio"
"Cladocora caespitosa",24.14,38.27,NA,"ap"
"Cladocora caespitosa",3.13000011444,42.4900016785,NA,"ap"
"Cladocora caespitosa",24.2,38.33,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",7.03999996185,43.5400009155,NA,"ap"
"Cladocora caespitosa",6.38999986649,43,NA,"ap"
"Cladocora caespitosa",23.73361111,40.06833333,15,"ap"
"Cladocora caespitosa",20.1599998474,35.3600006104,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",9.10000038147,40.0999984741,NA,"ap"
"Cladocora caespitosa",11.0900001526,36.9599990845,NA,"ap"
"Cladocora caespitosa",35.0699996948,32.9300003052,NA,"ap"
"Cladocora caespitosa",3.13000011444,42.4900016785,20,"ap"
"Cladocora caespitosa",23.72,40.33,NA,"ap"
"Cladocora caespitosa",23.5,35,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",14.25,40.7799987793,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",23.42799949646,38.9539985656738,NA,"ap"
"Cladocora caespitosa",23.53,38.57,NA,"ap"
"Cladocora caespitosa",23.68611111,39.95472222,15,"ap"
"Cladocora caespitosa",35.0200004578,32.8300018311,NA,"ap"
"Cladocora caespitosa",18.506,40.1447,NA,"ap"
"Cladocora caespitosa",11.1599998474,42.4099998474,NA,"ap"
"Cladocora caespitosa",34.9000015259,32.5099983215,NA,"ap"
"Cladocora caespitosa",4,40,NA,"ap"
"Cladocora caespitosa",24.2070007324219,38.3370018005371,NA,"ap"
"Cladocora caespitosa",23.62,38.47,NA,"ap"
"Cladopsammia rolandi",11.0416698456,37.3199996948,30,"az"
"Cladopsammia rolandi",11.0399999619,37.3199996948,30,"az"
"Cladopsammia rolandi",-11.039999961853,37.3199996948242,NA,"az"
"Coelastrea aspera",115.75,-32.0600013733,10.5,"z"
"Coelastrea aspera",115.519996643,-32,NA,"z"
"Coelastrea aspera",131.470001221,31.6200008392,NA,"z"
"Coelastrea aspera",115.720001221,-32.2000007629,5.5,"z"
"Coelastrea aspera",115.7333,-32.1333,NA,"z"
"Coelastrea aspera",115.75,-32.0666,NA,"z"
"Coelastrea aspera",115.720001221,-32.2000007629,5.5,"z"
"Coelastrea aspera",115.7333,-32.1333,NA,"z"
"Coelastrea aspera",115.720001221,-32.2000007629,5.5,"z"
"Coelastrea aspera",115.669998169,-32.2000007629,1.5,"z"
"Coelastrea aspera",115.319999695,-33.6300010681,12,"z"
"Coelastrea aspera",115.7333,-32.2,NA,"z"
"Coelastrea aspera",115.1,-33.5833,NA,"z"
"Coelastrea aspera",115.7167,-31.8166,NA,"z"
"Coelastrea aspera",115.5333,-32.0333,NA,"z"
"Coelastrea aspera",115.6683,-32.16,NA,"z"
"Coelastrea aspera",115.319999695,-33.6300010681,12,"z"
"Coelastrea aspera",115.3,-33.6166,NA,"z"
"Coelastrea palauensis",115.75,-32.0600013733,10.5,"z"
"Coelastrea palauensis",115.75,-32.0600013733,10.5,"z"
"Coscinaraea columna",159.066,-31.533,NA,"z"
"Coscinaraea columna",159.066,-31.533,NA,"z"
"Coscinaraea columna",159.15,-31.46667,NA,"z"
"Coscinaraea columna",136.699996948,33.4500007629,NA,"z"
"Coscinaraea columna",159.066,-31.533,NA,"z"
"Coscinaraea columna",136.699996948,33.4500007629,NA,"z"
"Coscinaraea columna",159.066,-31.533,NA,"z"
"Coscinaraea columna",131.380004883,31.5300006866,NA,"z"
"Coscinaraea marshae",115.45,-32.016,NA,"z"
"Coscinaraea marshae",115.319999695,-33.6300010681,14,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.5,-32,NA,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.45,-32.0166,NA,"z"
"Coscinaraea marshae",115.519996643,-32,3,"z"
"Coscinaraea marshae",115.5,-32,NA,"z"
"Coscinaraea marshae",115.319999695,-33.6300010681,14,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.5167,-31.9833,NA,"z"
"Coscinaraea marshae",115.319999695,-33.6300010681,14,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115.319999695,-33.6300010681,14,"z"
"Coscinaraea marshae",115.5,-32,NA,"z"
"Coscinaraea marshae",115.5167,-31.9833,NA,"z"
"Coscinaraea marshae",115.319999695,-33.6300010681,14,"z"
"Coscinaraea marshae",117.970001221,-35.0499992371,11,"z"
"Coscinaraea marshae",115.5,-32,NA,"z"
"Coscinaraea marshae",115.7333,-32.1333,NA,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",120.63999939,-33.7999992371,15,"z"
"Coscinaraea marshae",122.3499985,-34.20000076,NA,"z"
"Coscinaraea marshae",122.349998474,-34.2000007629,NA,"z"
"Coscinaraea marshae",115.519996643,-32,5.5,"z"
"Coscinaraea marshae",115,-33.5666,NA,"z"
"Coscinaraea marshae",120.6399994,-33.79999924,15,"z"
"Coscinaraea marshae",115.1,-33.6,NA,"z"
"Coscinaraea marshae",115.5,-32,NA,"z"
"Coscinaraea mcneilli",115.519996643,-32,1.5,"z"
"Coscinaraea mcneilli",137.2333069,-35.33330154,NA,"z"
"Coscinaraea mcneilli",151.27499,-33.8,NA,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.6667,-32.1166,NA,"z"
"Coscinaraea mcneilli",151.279998779,-33.7799987793,NA,"z"
"Coscinaraea mcneilli",122.349998474,-34.2000007629,19.5,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",151.3,-33.82499,NA,"z"
"Coscinaraea mcneilli",115.720001221,-32.2000007629,2.5,"z"
"Coscinaraea mcneilli",115.86000061,-31.9500007629,22,"z"
"Coscinaraea mcneilli",151.22,-34,NA,"z"
"Coscinaraea mcneilli",117.970001221,-35.0499992371,11,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",151.283,-33.816,NA,"z"
"Coscinaraea mcneilli",114.9833,-33.6666,NA,"z"
"Coscinaraea mcneilli",137.7899933,-35.16199875,12,"z"
"Coscinaraea mcneilli",122.3499985,-34.20000076,19.5,"z"
"Coscinaraea mcneilli",120.567001343,-33.9000015259,NA,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",122.349998474,-34.2000007629,19.5,"z"
"Coscinaraea mcneilli",151.2799988,-33.77999878,NA,"z"
"Coscinaraea mcneilli",150.88999939,-34.8800010681,NA,"z"
"Coscinaraea mcneilli",115.63999939,-33.3400001526,4.5,"z"
"Coscinaraea mcneilli",115.720001221,-32.2000007629,2.5,"z"
"Coscinaraea mcneilli",120.5670013,-33.90000153,NA,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",121.919998169,-33.8600006104,10,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.720001221,-32.2000007629,2.5,"z"
"Coscinaraea mcneilli",136.91666,-34.5,NA,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",122.3499985,-34.20000076,19.5,"z"
"Coscinaraea mcneilli",137.789993286,-35.1619987488,12,"z"
"Coscinaraea mcneilli",115.669998169,-32.2000007629,33,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",117.970001221,-35.0499992371,11,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",151.266,-33.85,NA,"z"
"Coscinaraea mcneilli",151.27499,-33.8,NA,"z"
"Coscinaraea mcneilli",150.8899994,-34.88000107,NA,"z"
"Coscinaraea mcneilli",137.79,-35.16167,NA,"z"
"Coscinaraea mcneilli",138.147,-34.776,NA,"z"
"Coscinaraea mcneilli",151.27499,-33.8,NA,"z"
"Coscinaraea mcneilli",121.9199982,-33.86000061,10,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.75,-32.0600013733,8.5,"z"
"Coscinaraea mcneilli",137.23,-35.33,NA,"z"
"Coscinaraea mcneilli",151.27499,-33.8,NA,"z"
"Coscinaraea mcneilli",115.319999695,-33.6300010681,14.5,"z"
"Coscinaraea mcneilli",115.519996643,-32,1.5,"z"
"Coscinaraea monile",21.1166667938,-55.5333328247,NA,"z"
"Ctenactis echinata",159.15,-31.46667,NA,"z"
"Cycloseris cyclolites",138,36,NA,"z"
"Cycloseris cyclolites",21.116667,-55.533333,NA,"z"
"Cycloseris cyclolites",21.1166667938,-55.5333328247,NA,"z"
"Cycloseris cyclolites",138,36,NA,"z"
"Cycloseris explanulata",21.1166667938,-55.5333328247,NA,"z"
"Cycloseris explanulata",21.116667,-55.533333,NA,"z"
"Cycloseris wellsi",159.067993164,-31.5149993896,10,"z"
"Cycloseris wellsi",159.0679932,-31.51499939,10,"z"
"Cycloseris wellsi",159.15,-31.46667,NA,"z"
"Cycloseris wellsi",159.061,-31.539,NA,"z"
"Cynarina lacrymalis",138.199996948,35.0800018311,NA,"z"
"Cyphastrea chalcidicum",130.75,31.2199993134,NA,"z"
"Cyphastrea chalcidicum",130.029998779,32.1699981689,NA,"z"
"Cyphastrea chalcidicum",131.669998169,32.4700012207,NA,"z"
"Cyphastrea chalcidicum",174.979167,-37.076667,NA,"z"
"Cyphastrea chalcidicum",135.369995117,33.7799987793,NA,"z"
"Cyphastrea chalcidicum",29.5499992371,-31.6299991608,NA,"z"
"Cyphastrea chalcidicum",131.800003052,32.6699981689,NA,"z"
"Cyphastrea chalcidicum",130.169998169,31.4200000763,NA,"z"
"Cyphastrea chalcidicum",130.300003052,31.25,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",132.5,33.2200012207,NA,"z"
"Cyphastrea chalcidicum",129.830001831,31.7800006866,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",132.880004883,32.7799987793,NA,"z"
"Cyphastrea chalcidicum",132.5,33.2200012207,NA,"z"
"Cyphastrea chalcidicum",134.169998169,33.25,NA,"z"
"Cyphastrea chalcidicum",131.380004883,31.5300006866,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",129.830001831,31.7800006866,NA,"z"
"Cyphastrea chalcidicum",133.300003052,33.3699989319,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",130.580001831,31.5499992371,NA,"z"
"Cyphastrea chalcidicum",130.5,31.2000007629,NA,"z"
"Cyphastrea chalcidicum",130.5,31.2000007629,NA,"z"
"Cyphastrea chalcidicum",129.630004883,32.9199981689,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",174.979167,-37.076667,NA,"z"
"Cyphastrea chalcidicum",132.5,33.2200012207,NA,"z"
"Cyphastrea chalcidicum",130.029998779,32.1699981689,NA,"z"
"Cyphastrea chalcidicum",138.199996948,35.0800018311,NA,"z"
"Cyphastrea chalcidicum",138.199996948,35.0800018311,NA,"z"
"Cyphastrea chalcidicum",135.369995117,33.7799987793,NA,"z"
"Cyphastrea chalcidicum",130.580001831,31.5499992371,NA,"z"
"Cyphastrea chalcidicum",133.300003052,33.3699989319,NA,"z"
"Cyphastrea chalcidicum",135.369995117,33.7799987793,NA,"z"
"Cyphastrea chalcidicum",130.029998779,32.1699981689,NA,"z"
"Cyphastrea chalcidicum",130.300003052,31.25,NA,"z"
"Cyphastrea chalcidicum",130.5,31.2000007629,NA,"z"
"Cyphastrea chalcidicum",138.199996948,35.0800018311,NA,"z"
"Cyphastrea chalcidicum",131.470001221,31.6200008392,NA,"z"
"Cyphastrea chalcidicum",132.880004883,32.7799987793,NA,"z"
"Cyphastrea chalcidicum",134.169998169,33.25,NA,"z"
"Cyphastrea chalcidicum",136.699996948,33.4500007629,NA,"z"
"Cyphastrea chalcidicum",130.220001221,31.2999992371,NA,"z"
"Cyphastrea chalcidicum",135.5,33.5499992371,NA,"z"
"Cyphastrea chalcidicum",135.369995117,33.7799987793,NA,"z"
"Cyphastrea japonica",132.880004883,32.7799987793,NA,"z"
"Cyphastrea microphthalma",159.04683,-31.5214,NA,"z"
"Cyphastrea microphthalma",159.04683,-31.5214,NA,"z"
"Cyphastrea microphthalma",130.029998779,32.1699981689,NA,"z"
"Cyphastrea microphthalma",131.470001221,31.6200008392,NA,"z"
"Cyphastrea microphthalma",159.083,-31.55,NA,"z"
"Cyphastrea microphthalma",159.06492,-31.53709,NA,"z"
"Cyphastrea microphthalma",159.066,-31.533,NA,"z"
"Cyphastrea microphthalma",159.066,-31.533,NA,"z"
"Cyphastrea microphthalma",159.066,-31.533,NA,"z"
"Cyphastrea microphthalma",135.5,33.5499992371,NA,"z"
"Cyphastrea microphthalma",159.066,-31.533,NA,"z"
"Cyphastrea serailia",159.066,-31.533,NA,"z"
"Cyphastrea serailia",132.5,33.2200012207,NA,"z"
"Cyphastrea serailia",130.75,31.2199993134,NA,"z"
"Cyphastrea serailia",135.369995117,33.7799987793,NA,"z"
"Cyphastrea serailia",138.199996948,35.0800018311,NA,"z"
"Cyphastrea serailia",134.169998169,33.25,NA,"z"
"Cyphastrea serailia",115.519996643,-32,1.5,"z"
"Cyphastrea serailia",138.199996948,35.0800018311,NA,"z"
"Cyphastrea serailia",138.199996948,35.0800018311,NA,"z"
"Cyphastrea serailia",130.300003052,31.25,NA,"z"
"Cyphastrea serailia",133.600006104,33.5299987793,NA,"z"
"Cyphastrea serailia",159.066,-31.533,NA,"z"
"Cyphastrea serailia",115.75,-32.0600013733,10.5,"z"
"Cyphastrea serailia",159.066,-31.533,NA,"z"
"Cyphastrea serailia",130.300003052,31.25,NA,"z"
"Cyphastrea serailia",130.220001221,31.2999992371,NA,"z"
"Cyphastrea serailia",115.669998169,-32.2000007629,1.5,"z"
"Cyphastrea serailia",115.319999695,-31,2.5,"z"
"Cyphastrea serailia",115.86000061,-31.9500007629,2.5,"z"
"Cyphastrea serailia",159.066,-31.533,NA,"z"
"Cyphastrea serailia",136.699996948,33.4500007629,NA,"z"
"Cyphastrea serailia",138.199996948,35.0800018311,NA,"z"
"Cyphastrea serailia",115.720001221,-32.2000007629,6.5,"z"
"Danafungia horrida",21.1166667938,-55.5333328247,NA,"z"
"Dichocoenia stokesii",-64.75,32.3330001831,NA,"z"
"Dichocoenia stokesii",-64.75,32.3330001831,NA,"z"
"Diploria labyrinthiformis",-64.6855,32.32716,68,"z"
"Diploria labyrinthiformis",-64.75,32.2700004578,NA,"z"
"Diploria labyrinthiformis",-64.75,32.2700004578,NA,"z"
"Diploria labyrinthiformis",-64.6900024414,32.3499984741,NA,"z"
"Diploria labyrinthiformis",-64.6800003052,32.3499984741,NA,"z"
"Dipsastraea amicorum",115.75,-32.0600013733,10.5,"z"
"Dipsastraea amicorum",-64.7799987793,32.3199996948,NA,"z"
"Dipsastraea amicorum",115.75,-32.0666,NA,"z"
"Dipsastraea favus",115.7333,-32.2,NA,"z"
"Dipsastraea favus",115.519996643,-32,4.5,"z"
"Dipsastraea favus",115.3167,-31,NA,"z"
"Dipsastraea favus",115.720001221,-32.2000007629,8,"z"
"Dipsastraea favus",115.5,-31.9833,NA,"z"
"Dipsastraea laxa",21.116667,-55.533333,NA,"z"
"Dipsastraea laxa",21.1166667938,-55.5333328247,NA,"z"
"Dipsastraea pallida",134.169998169,33.25,NA,"z"
"Dipsastraea pallida",159.0679932,-31.51499939,NA,"z"
"Dipsastraea pallida",159.067993164,-31.5149993896,NA,"z"
"Dipsastraea pallida",133.600006104,33.5299987793,NA,"z"
"Dipsastraea pallida",159.066,-31.533,NA,"z"
"Dipsastraea pallida",133.300003052,33.3699989319,NA,"z"
"Dipsastraea pallida",21.1166667938,-55.5333328247,NA,"z"
"Dipsastraea pallida",21.116667,-55.533333,NA,"z"
"Dipsastraea pallida",131.669998169,32.4700012207,NA,"z"
"Dipsastraea pallida",159.066,-31.533,NA,"z"
"Dipsastraea rotumana",159.066,-31.533,NA,"z"
"Dipsastraea rotumana",159.066,-31.533,NA,"z"
"Dipsastraea rotumana",159.066,-31.533,NA,"z"
"Dipsastraea rotumana",159.066,-31.533,NA,"z"
"Dipsastraea rotumana",159.066,-31.533,NA,"z"
"Dipsastraea speciosa",135.369995117,33.7799987793,NA,"z"
"Dipsastraea speciosa",130.029998779,32.5,NA,"z"
"Dipsastraea speciosa",136.699996948,33.4500007629,NA,"z"
"Dipsastraea speciosa",132.5,33.2200012207,NA,"z"
"Dipsastraea speciosa",130.029998779,32.1699981689,NA,"z"
"Dipsastraea speciosa",133.300003052,33.3699989319,NA,"z"
"Dipsastraea speciosa",133.600006104,33.5299987793,NA,"z"
"Dipsastraea speciosa",159.066,-31.533,NA,"z"
"Dipsastraea speciosa",131.470001221,31.6200008392,NA,"z"
"Dipsastraea speciosa",129.630004883,32.9199981689,NA,"z"
"Dipsastraea speciosa",130.029998779,32.1699981689,NA,"z"
"Dipsastraea speciosa",159.05,-31.54,NA,"z"
"Dipsastraea speciosa",135.080001831,33.9500007629,NA,"z"
"Dipsastraea speciosa",135.369995117,33.7799987793,NA,"z"
"Dipsastraea speciosa",129.830001831,31.7800006866,NA,"z"
"Dipsastraea speciosa",135.080001831,33.9500007629,NA,"z"
"Dipsastraea speciosa",134.169998169,33.25,NA,"z"
"Dipsastraea speciosa",138.199996948,35.0800018311,NA,"z"
"Dipsastraea speciosa",138.199996948,35.0800018311,NA,"z"
"Dipsastraea speciosa",21.1166667938,-55.5333328247,NA,"z"
"Dipsastraea speciosa",159.066,-31.533,NA,"z"
"Dipsastraea speciosa",133.300003052,33.3699989319,NA,"z"
"Dipsastraea speciosa",130.029998779,32.1699981689,NA,"z"
"Dipsastraea speciosa",130.300003052,31.25,NA,"z"
"Dipsastraea speciosa",135.080001831,33.9500007629,NA,"z"
"Dipsastraea speciosa",135.369995117,33.7799987793,NA,"z"
"Dipsastraea speciosa",131.800003052,32.6699981689,NA,"z"
"Dipsastraea speciosa",21.116667,-55.533333,NA,"z"
"Dipsastraea speciosa",138.199996948,35.0800018311,NA,"z"
"Dipsastraea speciosa",159.066,-31.533,NA,"z"
"Dipsastraea speciosa",132.880004883,32.7799987793,NA,"z"
"Dipsastraea speciosa",130.029998779,32.1699981689,NA,"z"
"Dipsastraea speciosa",130.029998779,32.5,NA,"z"
"Duncanopsammia axifuga",116,-31.483,NA,"z"
"Echinophyllia aspera",130.300003052,31.25,NA,"z"
"Echinophyllia aspera",129.630004883,32.9199981689,NA,"z"
"Echinophyllia aspera",130.029998779,32.1699981689,NA,"z"
"Echinophyllia aspera",159.066,-31.533,NA,"z"
"Echinophyllia aspera",130.300003052,31.25,NA,"z"
"Echinophyllia aspera",135.080001831,33.9500007629,NA,"z"
"Echinophyllia aspera",130.169998169,31.4200000763,NA,"z"
"Echinophyllia aspera",136.699996948,33.4500007629,NA,"z"
"Echinophyllia aspera",130.029998779,32.1699981689,NA,"z"
"Echinophyllia aspera",130.5,31.2000007629,NA,"z"
"Echinophyllia aspera",129.830001831,31.7800006866,NA,"z"
"Echinophyllia aspera",21.116667,-55.533333,NA,"z"
"Echinophyllia aspera",130.029998779,32.1699981689,NA,"z"
"Echinophyllia aspera",131.470001221,31.6200008392,NA,"z"
"Echinophyllia aspera",130.029998779,32.1699981689,NA,"z"
"Echinophyllia aspera",130.029998779,32.1699981689,NA,"z"
"Echinophyllia aspera",136.699996948,33.4500007629,NA,"z"
"Echinophyllia aspera",138.199996948,35.0800018311,NA,"z"
"Echinophyllia aspera",131.470001221,31.6200008392,NA,"z"
"Echinophyllia aspera",21.1166667938,-55.5333328247,NA,"z"
"Echinophyllia aspera",135.369995117,33.7799987793,NA,"z"
"Echinophyllia aspera",138.199996948,35.0800018311,NA,"z"
"Echinophyllia aspera",132.5,33.2200012207,NA,"z"
"Echinophyllia aspera",138.199996948,35.0800018311,NA,"z"
"Echinophyllia aspera",131.380004883,31.5300006866,NA,"z"
"Echinophyllia aspera",135.369995117,33.7799987793,NA,"z"
"Echinopora gemmacea",21.116667,-55.533333,NA,"z"
"Echinopora gemmacea",21.1166667938,-55.5333328247,NA,"z"
"Euphyllia glabrescens",116,-31.483,NA,"z"
"Euphyllia glabrescens",136.699996948,33.4500007629,NA,"z"
"Euphyllia glabrescens",116.5667,-35.0333,NA,"z"
"Eusmilia fastigiata",-86,34.766998291,NA,"z"
"Favia fragum",-64.910733,32.369683,6,"z"
"Favia fragum",-64.75,32.2700004578,NA,"z"
"Favites abdita",115,-33.5166,NA,"z"
"Favites abdita",131.800003052,32.6699981689,NA,"z"
"Favites abdita",138.199996948,35.0800018311,NA,"z"
"Favites abdita",131.470001221,31.6200008392,NA,"z"
"Favites abdita",21.1166667938,-55.5333328247,NA,"z"
"Favites abdita",159.066,-31.533,NA,"z"
"Favites abdita",21.1166667938,-55.5333328247,NA,"z"
"Favites abdita",131.800003052,32.6699981689,NA,"z"
"Favites abdita",132.880004883,32.7799987793,NA,"z"
"Favites abdita",131.470001221,31.6200008392,NA,"z"
"Favites abdita",115.75,-32.0666,NA,"z"
"Favites abdita",115.7333,-32.2,NA,"z"
"Favites abdita",115.519996643,-32,1.5,"z"
"Favites abdita",115.319999695,-33.6300010681,9,"z"
"Favites abdita",130.029998779,32.1699981689,NA,"z"
"Favites abdita",115.5333,-32.0333,NA,"z"
"Favites abdita",133.919998169,33.5,NA,"z"
"Favites abdita",29.75,-31.4599990845,NA,"z"
"Favites abdita",115.5,-32,NA,"z"
"Favites abdita",21.116667,-55.533333,NA,"z"
"Favites abdita",129.830001831,31.7800006866,NA,"z"
"Favites abdita",133.919998169,33.5,NA,"z"
"Favites abdita",115.5,-32,NA,"z"
"Favites abdita",115.519996643,-32,1.5,"z"
"Favites abdita",21.1166667938,-55.5333328247,NA,"z"
"Favites abdita",29.25,-31.8299999237,NA,"z"
"Favites abdita",159.066,-31.533,NA,"z"
"Favites abdita",21.116667,-55.533333,NA,"z"
"Favites abdita",115.720001221,-32.2000007629,4.5,"z"
"Favites abdita",21.116667,-55.533333,NA,"z"
"Favites abdita",29.75,-31.4599990845,NA,"z"
"Favites abdita",159.066,-31.533,NA,"z"
"Favites abdita",131.470001221,31.6200008392,NA,"z"
"Favites abdita",115.75,-32.0600013733,10.5,"z"
"Favites abdita",115.519996643,-32,1.5,"z"
"Favites complanata",159.066,-31.533,NA,"z"
"Favites complanata",115.319999695,-33.6300010681,NA,"z"
"Favites complanata",159.066,-31.533,NA,"z"
"Favites complanata",115.720001221,-32.2000007629,NA,"z"
"Favites flexuosa",159.066,-31.533,NA,"z"
"Favites flexuosa",115.5333,-32.0333,NA,"z"
"Favites flexuosa",115.5333,-32.0333,NA,"z"
"Favites flexuosa",115.519996643,-32,1.5,"z"
"Favites flexuosa",115.7333,-32.1333,NA,"z"
"Favites flexuosa",159.066,-31.533,NA,"z"
"Favites flexuosa",115.720001221,-32.2000007629,NA,"z"
"Favites flexuosa",159.066,-31.533,NA,"z"
"Favites halicora",29.5499992371,-31.6299991608,NA,"z"
"Favites pentagona",115.319999695,-31,NA,"z"
"Favites pentagona",115.4167,-31.0833,NA,"z"
"Favites pentagona",130.220001221,31.2999992371,NA,"z"
"Favites pentagona",129.830001831,31.7800006866,NA,"z"
"Favites pentagona",135.5,33.5499992371,NA,"z"
"Favites pentagona",133.600006104,33.5299987793,NA,"z"
"Favites pentagona",136.699996948,33.4500007629,NA,"z"
"Favites pentagona",133.300003052,33.3699989319,NA,"z"
"Favites pentagona",136.699996948,33.4500007629,NA,"z"
"Favites pentagona",21.116667,-55.533333,NA,"z"
"Favites pentagona",130.5,31.2000007629,NA,"z"
"Favites pentagona",21.1166667938,-55.5333328247,NA,"z"
"Favites pentagona",134.169998169,33.25,NA,"z"
"Favites pentagona",136.699996948,33.4500007629,NA,"z"
"Favites pentagona",132.880004883,32.7799987793,NA,"z"
"Fungia fungites",21.1166667938,-55.5333328247,NA,"z"
"Fungia fungites",21.116667,-55.533333,NA,"z"
"Fungia fungites",129.25,33.25,NA,"z"
"Galaxea astreata",117.970001221,-35.0499992371,NA,"z"
"Galaxea fascicularis",21.116667,-55.533333,NA,"z"
"Galaxea fascicularis",21.1166667938,-55.5333328247,NA,"z"
"Gardineroseris planulata",21.1166667938,-55.5333328247,NA,"z"
"Gardineroseris planulata",21.116667,-55.533333,NA,"z"
"Goniastrea favulus",159.066,-31.533,NA,"z"
"Goniastrea favulus",159.066,-31.533,NA,"z"
"Goniastrea favulus",159.0679932,-31.51499939,NA,"z"
"Goniastrea favulus",159.0679932,-31.51499939,NA,"z"
"Goniastrea favulus",159.067993164,-31.5149993896,NA,"z"
"Goniastrea favulus",159.067993164,-31.5149993896,NA,"z"
"Goniastrea pectinata",159.067993164,-31.5149993896,NA,"z"
"Goniastrea pectinata",132.880004883,32.7799987793,NA,"z"
"Goniastrea pectinata",130.580001831,31.5499992371,NA,"z"
"Goniastrea pectinata",133.600006104,33.5299987793,NA,"z"
"Goniastrea pectinata",131.800003052,32.6699981689,NA,"z"
"Goniastrea pectinata",132.5,33.2200012207,NA,"z"
"Goniastrea pectinata",138.199996948,35.0800018311,NA,"z"
"Goniastrea pectinata",21.1166667938,-55.5333328247,NA,"z"
"Goniastrea pectinata",135.369995117,33.7799987793,NA,"z"
"Goniastrea pectinata",133.300003052,33.3699989319,NA,"z"
"Goniastrea pectinata",159.0679932,-31.51499939,NA,"z"
"Goniastrea pectinata",21.116667,-55.533333,NA,"z"
"Goniastrea pectinata",159.15,-31.46667,NA,"z"
"Goniastrea pectinata",134.169998169,33.25,NA,"z"
"Goniastrea retiformis",21.1166667938,-55.5333328247,NA,"z"
"Goniastrea retiformis",133.300003052,33.3699989319,NA,"z"
"Goniastrea retiformis",21.116667,-55.533333,NA,"z"
"Goniastrea retiformis",132.880004883,32.7799987793,NA,"z"
"Goniastrea stelligera",21.116667,-55.533333,NA,"z"
"Goniastrea stelligera",29.25,-31.8299999237,NA,"z"
"Goniastrea stelligera",21.1166667938,-55.5333328247,NA,"z"
"Goniopora lobata",21.1166667938,-55.5333328247,NA,"z"
"Goniopora norfolkensis",115.7517,-32.154,NA,"z"
"Goniopora pedunculata",159.15,-31.46667,NA,"z"
"Goniopora pendulus",115.720001221,-32.2000007629,9,"z"
"Goniopora savignyi",21.1166667938,-55.5333328247,NA,"z"
"Goniopora savignyi",27.9300003052,-32.9599990845,NA,"z"
"Goniopora tenuidens",21.1166667938,-55.5333328247,NA,"z"
"Goniopora tenuidens",159.066,-31.533,NA,"z"
"Goniopora tenuidens",159.066,-31.533,NA,"z"
